condition,seed,step,grad_norm,loss,raw_reward,run
P,20260820,39,0.7196272611618042,0.050103314220905304,0.43359375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260820-attempt1
P,20260820,40,0.4349450170993805,0.007472475990653038,0.33984375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260820-attempt1
P,20260820,41,0.3204191327095032,0.019027123227715492,0.453125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260820-attempt1
P,20260820,42,0.6708921790122986,0.014832701534032822,0.4921875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260820-attempt1
P,20260820,43,0.48672184348106384,0.014437240548431873,0.4609375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260820-attempt1
P,20260820,44,2.435767412185669,0.06298976391553879,0.57421875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260820-attempt1
P,20260820,45,0.6056439876556396,0.03610691800713539,0.5,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260820-attempt1
P,20260820,46,1.5363589525222778,0.046535294502973557,0.5078125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260820-attempt1
P,20260820,47,0.8408953547477722,0.03956576809287071,0.421875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260820-attempt1
P,20260820,48,0.5541269779205322,0.025433659553527832,0.4609375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260820-attempt1
P,20260820,49,1.7061933279037476,0.07354049384593964,0.57421875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260820-attempt1
P,20260820,50,0.3946124017238617,0.013307061977684498,0.43359375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260820-attempt1
P,20260820,51,1.4131667613983154,0.02681727521121502,0.3828125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260820-attempt1
P,20260820,52,0.8939005732536316,0.060741305351257324,0.5390625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260820-attempt1
P,20260820,53,0.7047074437141418,0.016640277579426765,0.42578125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260820-attempt1
P,20260820,54,0.367579847574234,0.11847800016403198,0.48828125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260820-attempt1
P,20260820,55,0.6327225565910339,0.06821969896554947,0.48828125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260820-attempt1
P,20260820,56,0.5699342489242554,0.02460053749382496,0.69921875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260820-attempt1
P,20260820,57,1.0357911586761475,0.00623216712847352,0.453125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260820-attempt1
P,20260820,58,0.4603424072265625,-0.0047066849656403065,0.4609375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260820-attempt1
P,20260820,59,0.6660302877426147,0.07416247576475143,0.55078125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260820-attempt1
P,20260821,0,0.542849063873291,0.07081609219312668,0.5390625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,1,0.6791853904724121,0.021539637818932533,0.3671875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,2,0.7640843391418457,0.04014672711491585,0.30859375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,3,0.49195584654808044,0.012657441198825836,0.45703125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,4,0.3815258741378784,0.029535161331295967,0.30078125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,5,2.341214179992676,0.010124176740646362,0.36328125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,6,0.4376600980758667,0.000740355288144201,0.4140625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,7,0.4239976108074188,0.02683977782726288,0.29296875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,8,0.670343816280365,0.007297742646187544,0.32421875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,9,0.47186020016670227,0.022936346009373665,0.41796875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,10,0.3617851734161377,0.04730815812945366,0.30078125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,11,0.6505483388900757,0.03813141956925392,0.41015625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,12,0.6050664186477661,-0.006138836964964867,0.32421875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,13,0.5109145641326904,0.030564915388822556,0.39453125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,14,0.36869683861732483,0.02329658903181553,0.40234375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,15,0.5760318040847778,0.012799609452486038,0.5390625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,16,0.4580651521682739,0.011659612879157066,0.37890625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,17,1.4416046142578125,0.03976041078567505,0.4296875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,18,0.5084015130996704,0.021885337308049202,0.49609375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,19,0.5075274109840393,0.00792586151510477,0.34765625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,20,0.4057425558567047,-0.0020295940339565277,0.37109375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,21,0.4352564215660095,0.006013788748532534,0.2890625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,22,2.016056776046753,0.029212243854999542,0.30078125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,23,0.7400748133659363,-0.002463944023475051,0.3671875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,24,0.45657679438591003,0.02420785091817379,0.375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,25,1.2769743204116821,-0.0018713499885052443,0.46484375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,26,0.47465014457702637,0.03509533405303955,0.4296875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,27,0.5993865728378296,0.009234059602022171,0.47265625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,28,0.8077612519264221,0.02570389024913311,0.390625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,29,0.7091296911239624,0.026902640238404274,0.40625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,30,0.718970775604248,0.03025483340024948,0.38671875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,31,0.5548088550567627,0.0018792124465107918,0.3671875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,32,1.027103304862976,0.015584418550133705,0.421875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,33,0.40377897024154663,0.02502862736582756,0.3671875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,34,0.4635709226131439,0.029584309086203575,0.41015625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,35,0.6350378394126892,0.03182212635874748,0.4140625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,36,0.48563048243522644,0.003934268373996019,0.35546875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,37,0.5058283805847168,0.013471285812556744,0.42578125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,38,0.6575482487678528,0.0023517997469753027,0.4765625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,39,0.6097596287727356,0.05792448669672012,0.45703125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,40,0.7410473823547363,0.03208315744996071,0.4296875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,41,1.1734094619750977,0.016829295083880424,0.48046875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,42,0.7346073389053345,0.006652652285993099,0.47265625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,43,0.7220718264579773,0.044397901743650436,0.515625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,44,0.4284116327762604,0.0171937458217144,0.4921875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,45,0.411165714263916,0.03618477284908295,0.52734375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,46,0.8178867697715759,0.044231291860342026,0.5234375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,47,0.630424439907074,0.041698381304740906,0.4921875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,48,0.5621649622917175,0.02203206717967987,0.546875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,49,0.9083868265151978,0.022665638476610184,0.390625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,50,0.7409211993217468,0.019778717309236526,0.53125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,51,0.8304023146629333,-0.01449543610215187,0.53515625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,52,0.4170883297920227,0.03921380266547203,0.51171875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,53,0.7071717381477356,0.011490955017507076,0.5546875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,54,0.49606209993362427,-0.0032940071541815996,0.4765625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,55,0.4909534454345703,-0.02267632633447647,0.36328125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,56,0.4438689947128296,0.05684830993413925,0.54296875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,57,0.5533815622329712,0.022773247212171555,0.4453125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,58,1.0328209400177002,0.044366274029016495,0.5859375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P,20260821,59,0.6136862635612488,0.035057056695222855,0.4765625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-P60-GPU01247-seed20260821-attempt1
P+R,20260820,0,1.6020396947860718,0.019359158352017403,0.36328125,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,1,0.3202296197414398,0.018590426072478294,0.41796875,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,2,0.9328305125236511,0.015371767804026604,0.44140625,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,3,0.3769538700580597,0.0384187251329422,0.3046875,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,4,0.710905909538269,-0.008903799578547478,0.39453125,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,5,0.7881283760070801,0.019361641258001328,0.34765625,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,6,0.5051730275154114,0.012090587057173252,0.33984375,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,7,0.9823589324951172,0.025339648127555847,0.51953125,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,8,0.32961222529411316,0.025784600526094437,0.37890625,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,9,0.3496435880661011,0.02480597048997879,0.4609375,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,10,1.3411509990692139,0.01892797090113163,0.33984375,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,11,0.5790567398071289,0.059724077582359314,0.40234375,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,12,0.45804235339164734,0.014213037677109241,0.41796875,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,13,0.6065520644187927,-0.004014200530946255,0.40234375,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,14,1.4361752271652222,0.016829609870910645,0.41015625,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,15,0.6782554984092712,0.023297138512134552,0.296875,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,16,0.7397007346153259,0.02762778475880623,0.43359375,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,17,0.6880701184272766,-0.005085908807814121,0.48828125,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,18,0.5827783942222595,0.00748491333797574,0.3828125,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,19,0.8026235699653625,0.015411126427352428,0.453125,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,20,0.613621711730957,0.014425515197217464,0.41015625,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,21,0.5102530121803284,0.012433841824531555,0.40625,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,22,0.56264328956604,0.027941115200519562,0.5234375,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,23,0.43448036909103394,0.003381201531738043,0.328125,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,24,0.4981030523777008,0.03558622673153877,0.42578125,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,25,0.9634538888931274,0.03751145303249359,0.40234375,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,26,0.4559021294116974,-0.01136876828968525,0.40234375,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,27,0.5837332010269165,0.015530896373093128,0.4140625,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,28,0.683003306388855,0.01199154369533062,0.33203125,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,29,0.5898486971855164,0.009516851045191288,0.43359375,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,30,1.4310988187789917,0.007164668291807175,0.37890625,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,31,0.9688497185707092,0.014497962780296803,0.41796875,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,32,0.9693472385406494,0.040680181235075,0.37890625,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,33,0.6667705178260803,0.043188512325286865,0.4296875,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,34,0.519997239112854,-0.048572245985269547,0.41796875,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,35,0.5711552500724792,0.029774408787488937,0.4296875,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,36,0.8739234805107117,0.05470186844468117,0.47265625,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,37,0.6507072448730469,0.05453307926654816,0.47265625,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,38,0.5712665319442749,0.0446401871740818,0.4765625,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,39,2.6974096298217773,0.01937091536819935,0.43359375,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,40,0.4688780903816223,0.01795770227909088,0.33203125,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,41,0.2913089692592621,0.02152992971241474,0.4375,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,42,1.0157957077026367,0.025225264951586723,0.46875,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,43,0.7258052825927734,0.05207359045743942,0.47265625,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,44,0.7165904641151428,0.04193359613418579,0.55859375,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,45,0.829770565032959,0.040480099618434906,0.47265625,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,46,2.2935452461242676,0.06468852609395981,0.52734375,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,47,3.0623481273651123,0.07134805619716644,0.42578125,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,48,0.6316039562225342,0.033282581716775894,0.46484375,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,49,0.807361364364624,-0.005717621650546789,0.47265625,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,50,0.5546932816505432,0.012033848091959953,0.453125,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,51,2.3528189659118652,0.011997295543551445,0.34765625,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,52,1.0014599561691284,0.05476092919707298,0.55078125,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,53,1.585639238357544,-0.012391004711389542,0.38671875,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,54,0.429008424282074,0.08938974887132645,0.52734375,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,55,0.8263725638389587,0.027028502896428108,0.46484375,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,56,0.6395140290260315,0.055057425051927567,0.64453125,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,57,0.5085725784301758,-0.011449596844613552,0.46875,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,58,0.5649107098579407,0.0075753522105515,0.4453125,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260820,59,0.6745134592056274,0.04658723622560501,0.56640625,CURVE60-BR-e2be8cd-20260821-1120-GPU01247-R60-GPU01247-seed20260820-attempt1
P+R,20260821,0,0.5422410368919373,0.07081609219312668,0.5390625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,1,0.6402391791343689,0.02150663547217846,0.3671875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,2,0.45081275701522827,0.0031701575499027967,0.47265625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,3,0.437127947807312,0.035555072128772736,0.34375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,4,0.36241546273231506,0.015571477822959423,0.33984375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,5,0.4504964351654053,0.03167391195893288,0.4296875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,6,0.6031869053840637,0.006128429435193539,0.43359375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,7,0.6917119026184082,0.01997230388224125,0.1796875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,8,0.3848758041858673,0.021463122218847275,0.29296875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,9,0.5394641757011414,0.009776297025382519,0.45703125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,10,0.6918821930885315,0.05219627916812897,0.2890625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,11,0.3184935450553894,0.012584288604557514,0.421875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,12,0.4969240725040436,0.009133972227573395,0.34765625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,13,1.3854058980941772,0.02939409576356411,0.41796875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,14,0.330068439245224,0.03681720420718193,0.35546875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,15,0.5276409387588501,0.005558361299335957,0.5625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,16,0.3823339343070984,0.005725308321416378,0.34375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,17,0.5535902380943298,-0.013580630533397198,0.4453125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,18,0.6093427538871765,0.020935628563165665,0.55078125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,19,1.2094485759735107,0.005908340215682983,0.37890625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,20,0.44938838481903076,-0.016158560290932655,0.40625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,21,0.4163128733634949,0.008455608040094376,0.296875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,22,0.4235870838165283,0.025515878573060036,0.28515625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,23,0.8517175316810608,0.031103255227208138,0.39453125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,24,0.6334888935089111,0.06741101294755936,0.3984375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,25,1.0957149267196655,0.04427327588200569,0.46875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,26,0.42425891757011414,0.0457894466817379,0.40625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
