candidate,nvml/peak_memory_used_mib:candidate,nvml/peak_memory_used_mib:reference,nvml/steady_mean_gpu_util_percent:candidate,nvml/steady_mean_gpu_util_percent:reference,perf/step_resp_token_per_s:candidate,perf/step_resp_token_per_s:improvement,perf/step_resp_token_per_s:reference,perf/step_time:candidate,perf/step_time:reduction,perf/step_time:reference,perf/step_token_per_s:candidate,perf/step_token_per_s:improvement,perf/step_token_per_s:reference,perf/wall_clock_samples_per_s:candidate,perf/wall_clock_samples_per_s:improvement,perf/wall_clock_samples_per_s:reference,reference,rollout/image_count/mean:candidate,rollout/image_count/mean:delta,rollout/image_count/mean:reference,rollout/raw_reward:candidate,rollout/raw_reward:delta,rollout/raw_reward:reference,seed,train/grad_norm:candidate,train/grad_norm:delta,train/grad_norm:reference,train/loss:candidate,train/loss:delta,train/loss:reference,train/ppo_kl:candidate,train/ppo_kl:delta,train/ppo_kl:reference
P+S,48301.0,46559.0,79.05195834276658,66.99333498882542,584.913041321082,0.20756870559930918,484.37247388817775,177.27848846435546,0.1293594741944447,203.61846618652345,1136.582000272012,0.17819853613490055,964.6778241641581,1.4440556336956398,0.14857966101997766,1.2572533562132464,B,1.0,0.0,1.0,0.4284375,-0.015156249999999982,0.44359375,20260820,0.6706096452474594,-0.24652636468410494,0.9171360099315643,0.022441590392263608,0.001883522028292648,0.02055806836397096,8.167873170351891e-14,7.712367317724194e-13,-6.895580000689004e-13
P+S,48446.0,46851.0,77.02512331914319,81.27184564672898,679.0243176863146,0.07903466269465254,629.2886977241308,148.36906097412108,0.046597704387842276,155.6206248474121,1321.500041543845,0.06415832776389041,1241.8265281264164,1.7254271093934614,0.04887517536122865,1.6450261670071757,B,1.0,0.0,1.0,0.45453125,0.0020312499999999845,0.4525,20260821,0.6406688559055328,-0.12725429236888885,0.7679231482744217,0.016731874351389706,-0.0018138224957510822,0.01854569684714079,-1.9453251195315124e-12,-1.9453251195315124e-12,0.0
