candidate,nvml/peak_memory_used_mib:candidate,nvml/peak_memory_used_mib:reference,nvml/steady_mean_gpu_util_percent:candidate,nvml/steady_mean_gpu_util_percent:reference,perf/step_resp_token_per_s:candidate,perf/step_resp_token_per_s:improvement,perf/step_resp_token_per_s:reference,perf/step_time:candidate,perf/step_time:reduction,perf/step_time:reference,perf/step_token_per_s:candidate,perf/step_token_per_s:improvement,perf/step_token_per_s:reference,perf/wall_clock_samples_per_s:candidate,perf/wall_clock_samples_per_s:improvement,perf/wall_clock_samples_per_s:reference,reference,rollout/image_count/mean:candidate,rollout/image_count/mean:delta,rollout/image_count/mean:reference,rollout/raw_reward:candidate,rollout/raw_reward:delta,rollout/raw_reward:reference,seed,train/grad_norm:candidate,train/grad_norm:delta,train/grad_norm:reference,train/loss:candidate,train/loss:delta,train/loss:reference,train/ppo_kl:candidate,train/ppo_kl:delta,train/ppo_kl:reference
P,46783.0,46559.0,80.0539113468691,66.99333498882542,589.9360307739705,0.217938802422871,484.37247388817775,164.4360321044922,0.1924306513837425,203.61846618652345,1184.6903442610908,0.2280683919396218,964.6778241641581,1.5568363984684497,0.23828374827928478,1.2572533562132464,B,1.0,0.0,1.0,0.44265625,-0.0009375000000000355,0.44359375,20260820,0.7832206690311432,-0.13391534090042112,0.9171360099315643,0.026284663139376788,0.005726594775405828,0.02055806836397096,3.061345042974095e-12,3.750903043042995e-12,-6.895580000689004e-13
P,47045.0,46851.0,79.59422727272728,81.27184564672898,591.4083006002733,-0.06019557837421008,629.2886977241308,176.6071255493164,-0.13485680784588694,155.6206248474121,1131.157300023788,-0.08911810594801728,1241.8265281264164,1.4495451370024912,-0.11883156263728412,1.6450261670071757,B,1.0,0.0,1.0,0.43734375,-0.015156250000000038,0.4525,20260821,0.6685644364356995,-0.09935871183872214,0.7679231482744217,0.021241297237575053,0.002695600390434264,0.01854569684714079,0.0,0.0,0.0
