candidate,nvml/peak_memory_used_mib:candidate,nvml/peak_memory_used_mib:reference,nvml/steady_mean_gpu_util_percent:candidate,nvml/steady_mean_gpu_util_percent:reference,perf/step_resp_token_per_s:candidate,perf/step_resp_token_per_s:improvement,perf/step_resp_token_per_s:reference,perf/step_time:candidate,perf/step_time:reduction,perf/step_time:reference,perf/step_token_per_s:candidate,perf/step_token_per_s:improvement,perf/step_token_per_s:reference,perf/wall_clock_samples_per_s:candidate,perf/wall_clock_samples_per_s:improvement,perf/wall_clock_samples_per_s:reference,reference,rollout/image_count/mean:candidate,rollout/image_count/mean:delta,rollout/image_count/mean:reference,rollout/raw_reward:candidate,rollout/raw_reward:delta,rollout/raw_reward:reference,seed,train/grad_norm:candidate,train/grad_norm:delta,train/grad_norm:reference,train/loss:candidate,train/loss:delta,train/loss:reference,train/ppo_kl:candidate,train/ppo_kl:delta,train/ppo_kl:reference
P+S,48301.0,46783.0,79.05195834276658,80.0539113468691,584.913041321082,-0.008514464604405636,589.9360307739705,177.27848846435546,-0.07810001369835051,164.4360321044922,1136.582000272012,-0.040608370129904814,1184.6903442610908,1.4440556336956398,-0.07244227131621461,1.5568363984684497,P,1.0,0.0,1.0,0.4284375,-0.014218749999999947,0.44265625,20260820,0.6706096452474594,-0.11261102378368382,0.7832206690311432,0.022441590392263608,-0.00384307274711318,0.026284663139376788,8.167873170351891e-14,-2.9796663112705764e-12,3.061345042974095e-12
P+S,48446.0,47045.0,77.02512331914319,79.59422727272728,679.0243176863146,0.14814810173802417,591.4083006002733,148.36906097412108,0.15989198899740897,176.6071255493164,1321.500041543845,0.16827256608435825,1131.157300023788,1.7254271093934614,0.19032313333923878,1.4495451370024912,P,1.0,0.0,1.0,0.45453125,0.017187500000000022,0.43734375,20260821,0.6406688559055328,-0.02789558053016672,0.6685644364356995,0.016731874351389706,-0.004509422886185346,0.021241297237575053,-1.9453251195315124e-12,-1.9453251195315124e-12,0.0
