candidate,nvml/peak_memory_used_mib:candidate,nvml/peak_memory_used_mib:reference,nvml/steady_mean_gpu_util_percent:candidate,nvml/steady_mean_gpu_util_percent:reference,perf/step_resp_token_per_s:candidate,perf/step_resp_token_per_s:improvement,perf/step_resp_token_per_s:reference,perf/step_time:candidate,perf/step_time:reduction,perf/step_time:reference,perf/step_token_per_s:candidate,perf/step_token_per_s:improvement,perf/step_token_per_s:reference,perf/wall_clock_samples_per_s:candidate,perf/wall_clock_samples_per_s:improvement,perf/wall_clock_samples_per_s:reference,reference,rollout/image_count/mean:candidate,rollout/image_count/mean:delta,rollout/image_count/mean:reference,rollout/raw_reward:candidate,rollout/raw_reward:delta,rollout/raw_reward:reference,seed,train/grad_norm:candidate,train/grad_norm:delta,train/grad_norm:reference,train/loss:candidate,train/loss:delta,train/loss:reference,train/ppo_kl:candidate,train/ppo_kl:delta,train/ppo_kl:reference
P+R,47602.0,46783.0,82.96035363158296,80.0539113468691,734.8835291716828,0.24570036552530516,589.9360307739705,131.71488632202147,0.19899012013180795,164.4360321044922,1475.1722095006298,0.24519644871480484,1184.6903442610908,1.9435920050382278,0.24842405210351726,1.5568363984684497,P,1.0,0.0,1.0,0.438046875,-0.004609374999999971,0.44265625,20260820,0.8741697001457215,0.0909490311145783,0.7832206690311432,0.024694728516042232,-0.0015899346233345553,0.026284663139376788,0.0,-3.061345042974095e-12,3.061345042974095e-12
P+R,48117.0,47045.0,84.81528712871287,79.59422727272728,816.6262355528953,0.38081632388998976,591.4083006002733,126.71135864257812,0.28252408701825127,176.6071255493164,1568.914914904609,0.38699976994500696,1131.157300023788,2.020339792284239,0.39377501307899365,1.4495451370024912,P,1.0,0.0,1.0,0.44703125,0.009687500000000016,0.43734375,20260821,0.7641251575946808,0.09556072115898129,0.6685644364356995,0.020551703566452487,-0.000689593671122566,0.021241297237575053,0.0,0.0,0.0
