candidate,nvml/peak_memory_used_mib:candidate,nvml/peak_memory_used_mib:reference,nvml/steady_mean_gpu_util_percent:candidate,nvml/steady_mean_gpu_util_percent:reference,perf/step_resp_token_per_s:candidate,perf/step_resp_token_per_s:improvement,perf/step_resp_token_per_s:reference,perf/step_time:candidate,perf/step_time:reduction,perf/step_time:reference,perf/step_token_per_s:candidate,perf/step_token_per_s:improvement,perf/step_token_per_s:reference,perf/wall_clock_samples_per_s:candidate,perf/wall_clock_samples_per_s:improvement,perf/wall_clock_samples_per_s:reference,reference,rollout/image_count/mean:candidate,rollout/image_count/mean:delta,rollout/image_count/mean:reference,rollout/raw_reward:candidate,rollout/raw_reward:delta,rollout/raw_reward:reference,seed,train/grad_norm:candidate,train/grad_norm:delta,train/grad_norm:reference,train/loss:candidate,train/loss:delta,train/loss:reference,train/ppo_kl:candidate,train/ppo_kl:delta,train/ppo_kl:reference
P,46725.0,46741.0,78.87460953143773,77.59728409534975,618.6135165856209,0.09091410811664491,567.0597822349148,166.78426462809244,0.025583727905442832,171.16325887044272,1210.8132651561089,0.05830249208840321,1144.108866990144,1.534916981352211,0.02625543993682422,1.4956480829438525,B,1.0,0.0,1.0,0.41953125,-0.0078125,0.42734375,20260816,0.6677066246668498,-0.005628487467765786,0.6733351121346156,0.009659419092349708,-0.00867458509649926,0.01833400418884897,0.0,1.3656563582533274e-13,-1.3656563582533274e-13
P,47779.0,47354.0,79.27988663017983,74.53677597955706,611.574929724225,-0.062346723573036056,652.2399538288842,170.9753443400065,-0.08742248956138798,157.22991383870442,1184.1721077043321,-0.07116106643526376,1274.894995152354,1.4972919106447946,-0.08039422616378833,1.62818889707349,B,1.0,0.0,1.0,0.4083333333333333,-0.007942708333333326,0.41627604166666665,20260817,0.8323258916536967,0.16414427955945343,0.6681816120942433,0.017952085732637593,-6.574215755487597e-05,0.01801782789019247,-6.887873663538197e-12,-3.1492606654342942e-12,-3.738612998103903e-12
